% Date [YYYYMMDD],20230720,,,,,,,
% Experimenter,LH,,,,,,,
% Experiment,GammaSleep,,,,,,,
% Condition,exp,,,,,,,
% Note,,,,,,,,
%  ,,,,,,,,
% Sample rate [Hz],80,,,,,,,
% MinValue,0,,,,,,,
% MaxValue,800,,,,,,,
% NSamples,24800,,,,,,,
% NRepeat,1,,,,,,,
% ,,,,,,,,
Sample,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Trigger,Note
10135,303,303,0,0,0,0,0,
10136,0,0,0,0,0,0,0,
10137,303,303,0,0,0,0,0,
10138,0,0,0,0,0,0,0,
10139,303,303,0,0,0,0,0,
10140,0,0,0,0,0,0,0,
10141,304,304,0,0,0,0,0,
10142,0,0,0,0,0,0,0,
10143,304,304,0,0,0,0,0,
10144,0,0,0,0,0,0,0,
10145,304,304,0,0,0,0,0,
10146,0,0,0,0,0,0,0,
10147,304,304,0,0,0,0,0,
10148,0,0,0,0,0,0,0,
10149,304,304,0,0,0,0,0,
10150,0,0,0,0,0,0,0,
10151,304,304,0,0,0,0,0,
10152,0,0,0,0,0,0,0,
10153,304,304,0,0,0,0,0,
10154,0,0,0,0,0,0,0,
10155,304,304,0,0,0,0,0,
10156,0,0,0,0,0,0,0,
10157,304,304,0,0,0,0,0,
10158,0,0,0,0,0,0,0,
10159,305,305,0,0,0,0,0,
10160,0,0,0,0,0,0,0,
10161,305,305,0,0,0,0,0,
10162,0,0,0,0,0,0,0,
10163,305,305,0,0,0,0,0,
10164,0,0,0,0,0,0,0,
10165,305,305,0,0,0,0,0,
10166,0,0,0,0,0,0,0,
10167,305,305,0,0,0,0,0,
10168,0,0,0,0,0,0,0,
10169,305,305,0,0,0,0,0,
10170,0,0,0,0,0,0,0,
10171,305,305,0,0,0,0,0,
10172,0,0,0,0,0,0,0,
10173,305,305,0,0,0,0,0,
10174,0,0,0,0,0,0,0,
10175,305,305,0,0,0,0,0,
10176,0,0,0,0,0,0,0,
10177,305,305,0,0,0,0,0,
10178,0,0,0,0,0,0,0,
10179,306,306,0,0,0,0,0,
10180,0,0,0,0,0,0,0,
10181,306,306,0,0,0,0,0,
10182,0,0,0,0,0,0,0,
10183,306,306,0,0,0,0,0,
10184,0,0,0,0,0,0,0,
10185,306,306,0,0,0,0,0,
10186,0,0,0,0,0,0,0,
10187,306,306,0,0,0,0,0,
10188,0,0,0,0,0,0,0,
10189,306,306,0,0,0,0,0,
10190,0,0,0,0,0,0,0,
10191,306,306,0,0,0,0,0,
10192,0,0,0,0,0,0,0,
10193,306,306,0,0,0,0,0,
10194,0,0,0,0,0,0,0,
10195,306,306,0,0,0,0,0,
10196,0,0,0,0,0,0,0,
10197,306,306,0,0,0,0,0,
10198,0,0,0,0,0,0,0,
10199,307,307,0,0,0,0,0,
10200,0,0,0,0,0,0,0,
10201,307,307,0,0,0,0,0,
10202,0,0,0,0,0,0,0,
10203,307,307,0,0,0,0,0,
10204,0,0,0,0,0,0,0,
10205,307,307,0,0,0,0,0,
10206,0,0,0,0,0,0,0,
10207,307,307,0,0,0,0,0,
10208,0,0,0,0,0,0,0,
10209,307,307,0,0,0,0,0,
10210,0,0,0,0,0,0,0,
10211,307,307,0,0,0,0,0,
10212,0,0,0,0,0,0,0,
10213,307,307,0,0,0,0,0,
10214,0,0,0,0,0,0,0,
10215,307,307,0,0,0,0,0,
10216,0,0,0,0,0,0,0,
10217,307,307,0,0,0,0,0,
10218,0,0,0,0,0,0,0,
10219,308,308,0,0,0,0,0,
10220,0,0,0,0,0,0,0,
10221,308,308,0,0,0,0,0,
10222,0,0,0,0,0,0,0,
10223,308,308,0,0,0,0,0,
10224,0,0,0,0,0,0,0,
10225,308,308,0,0,0,0,0,
10226,0,0,0,0,0,0,0,
10227,308,308,0,0,0,0,0,
10228,0,0,0,0,0,0,0,
10229,308,308,0,0,0,0,0,
10230,0,0,0,0,0,0,0,
10231,308,308,0,0,0,0,0,
10232,0,0,0,0,0,0,0,
10233,308,308,0,0,0,0,0,
10234,0,0,0,0,0,0,0,
10235,308,308,0,0,0,0,0,
10236,0,0,0,0,0,0,0,
10237,308,308,0,0,0,0,0,
10238,0,0,0,0,0,0,0,
10239,309,309,0,0,0,0,0,
10240,0,0,0,0,0,0,0,
10241,309,309,0,0,0,0,0,
10242,0,0,0,0,0,0,0,
10243,309,309,0,0,0,0,0,
10244,0,0,0,0,0,0,0,
10245,309,309,0,0,0,0,0,
10246,0,0,0,0,0,0,0,
10247,309,309,0,0,0,0,0,
10248,0,0,0,0,0,0,0,
10249,309,309,0,0,0,0,0,
10250,0,0,0,0,0,0,0,
10251,309,309,0,0,0,0,0,
10252,0,0,0,0,0,0,0,
10253,309,309,0,0,0,0,0,
10254,0,0,0,0,0,0,0,
10255,309,309,0,0,0,0,0,
10256,0,0,0,0,0,0,0,
10257,309,309,0,0,0,0,0,
10258,0,0,0,0,0,0,0,
10259,310,310,0,0,0,0,0,
10260,0,0,0,0,0,0,0,
10261,310,310,0,0,0,0,0,
10262,0,0,0,0,0,0,0,
10263,310,310,0,0,0,0,0,
10264,0,0,0,0,0,0,0,
10265,310,310,0,0,0,0,0,
10266,0,0,0,0,0,0,0,
10267,310,310,0,0,0,0,0,
10268,0,0,0,0,0,0,0,
10269,310,310,0,0,0,0,0,
10270,0,0,0,0,0,0,0,
10271,310,310,0,0,0,0,0,
10272,0,0,0,0,0,0,0,
10273,310,310,0,0,0,0,0,
10274,0,0,0,0,0,0,0,
10275,310,310,0,0,0,0,0,
10276,0,0,0,0,0,0,0,
10277,311,311,0,0,0,0,0,
10278,0,0,0,0,0,0,0,
10279,311,311,0,0,0,0,0,
10280,0,0,0,0,0,0,0,
10281,311,311,0,0,0,0,0,
10282,0,0,0,0,0,0,0,
10283,311,311,0,0,0,0,0,
10284,0,0,0,0,0,0,0,
10285,311,311,0,0,0,0,0,
10286,0,0,0,0,0,0,0,
10287,311,311,0,0,0,0,0,
10288,0,0,0,0,0,0,0,
10289,311,311,0,0,0,0,0,
10290,0,0,0,0,0,0,0,
10291,311,311,0,0,0,0,0,
10292,0,0,0,0,0,0,0,
10293,311,311,0,0,0,0,0,
10294,0,0,0,0,0,0,0,
10295,311,311,0,0,0,0,0,
10296,0,0,0,0,0,0,0,
10297,312,312,0,0,0,0,0,
10298,0,0,0,0,0,0,0,
10299,312,312,0,0,0,0,0,
10300,0,0,0,0,0,0,0,
10301,312,312,0,0,0,0,0,
10302,0,0,0,0,0,0,0,
10303,312,312,0,0,0,0,0,
10304,0,0,0,0,0,0,0,
10305,312,312,0,0,0,0,0,
10306,0,0,0,0,0,0,0,
10307,312,312,0,0,0,0,0,
10308,0,0,0,0,0,0,0,
10309,312,312,0,0,0,0,0,
10310,0,0,0,0,0,0,0,
10311,312,312,0,0,0,0,0,
10312,0,0,0,0,0,0,0,
10313,312,312,0,0,0,0,0,
10314,0,0,0,0,0,0,0,
10315,312,312,0,0,0,0,0,
10316,0,0,0,0,0,0,0,
10317,313,313,0,0,0,0,0,
10318,0,0,0,0,0,0,0,
10319,313,313,0,0,0,0,0,
10320,0,0,0,0,0,0,0,
10321,313,313,0,0,0,0,0,
10322,0,0,0,0,0,0,0,
10323,313,313,0,0,0,0,0,
10324,0,0,0,0,0,0,0,
10325,313,313,0,0,0,0,0,
10326,0,0,0,0,0,0,0,
10327,313,313,0,0,0,0,0,
10328,0,0,0,0,0,0,0,
10329,313,313,0,0,0,0,0,
10330,0,0,0,0,0,0,0,
10331,313,313,0,0,0,0,0,
10332,0,0,0,0,0,0,0,
10333,313,313,0,0,0,0,0,
10334,0,0,0,0,0,0,0,
10335,313,313,0,0,0,0,0,
10336,0,0,0,0,0,0,0,
10337,314,314,0,0,0,0,0,
10338,0,0,0,0,0,0,0,
10339,314,314,0,0,0,0,0,
10340,0,0,0,0,0,0,0,
10341,314,314,0,0,0,0,0,
10342,0,0,0,0,0,0,0,
10343,314,314,0,0,0,0,0,
10344,0,0,0,0,0,0,0,
10345,314,314,0,0,0,0,0,
10346,0,0,0,0,0,0,0,
10347,314,314,0,0,0,0,0,
10348,0,0,0,0,0,0,0,
10349,314,314,0,0,0,0,0,
10350,0,0,0,0,0,0,0,
10351,314,314,0,0,0,0,0,
10352,0,0,0,0,0,0,0,
10353,314,314,0,0,0,0,0,
10354,0,0,0,0,0,0,0,
10355,315,315,0,0,0,0,0,
10356,0,0,0,0,0,0,0,
10357,315,315,0,0,0,0,0,
10358,0,0,0,0,0,0,0,
10359,315,315,0,0,0,0,0,
10360,0,0,0,0,0,0,0,
10361,315,315,0,0,0,0,0,
10362,0,0,0,0,0,0,0,
10363,315,315,0,0,0,0,0,
10364,0,0,0,0,0,0,0,
10365,315,315,0,0,0,0,0,
10366,0,0,0,0,0,0,0,
10367,315,315,0,0,0,0,0,
10368,0,0,0,0,0,0,0,
10369,315,315,0,0,0,0,0,
10370,0,0,0,0,0,0,0,
10371,315,315,0,0,0,0,0,
10372,0,0,0,0,0,0,0,
10373,315,315,0,0,0,0,0,
10374,0,0,0,0,0,0,0,
10375,316,316,0,0,0,0,0,
10376,0,0,0,0,0,0,0,
10377,316,316,0,0,0,0,0,
10378,0,0,0,0,0,0,0,
10379,316,316,0,0,0,0,0,
10380,0,0,0,0,0,0,0,
10381,316,316,0,0,0,0,0,
10382,0,0,0,0,0,0,0,
10383,316,316,0,0,0,0,0,
10384,0,0,0,0,0,0,0,
10385,316,316,0,0,0,0,0,
10386,0,0,0,0,0,0,0,
10387,316,316,0,0,0,0,0,
10388,0,0,0,0,0,0,0,
10389,316,316,0,0,0,0,0,
10390,0,0,0,0,0,0,0,
10391,316,316,0,0,0,0,0,
10392,0,0,0,0,0,0,0,
10393,316,316,0,0,0,0,0,
10394,0,0,0,0,0,0,0,
10395,317,317,0,0,0,0,0,
10396,0,0,0,0,0,0,0,
10397,317,317,0,0,0,0,0,
10398,0,0,0,0,0,0,0,
10399,317,317,0,0,0,0,0,
10400,0,0,0,0,0,0,0,
10401,317,317,0,0,0,0,0,
10402,0,0,0,0,0,0,0,
10403,317,317,0,0,0,0,0,
10404,0,0,0,0,0,0,0,
10405,317,317,0,0,0,0,0,
10406,0,0,0,0,0,0,0,
10407,317,317,0,0,0,0,0,
10408,0,0,0,0,0,0,0,
10409,317,317,0,0,0,0,0,
10410,0,0,0,0,0,0,0,
10411,317,317,0,0,0,0,0,
10412,0,0,0,0,0,0,0,
10413,317,317,0,0,0,0,0,
10414,0,0,0,0,0,0,0,
10415,318,318,0,0,0,0,0,
10416,0,0,0,0,0,0,0,
10417,318,318,0,0,0,0,0,
10418,0,0,0,0,0,0,0,
10419,318,318,0,0,0,0,0,
10420,0,0,0,0,0,0,0,
10421,318,318,0,0,0,0,0,
10422,0,0,0,0,0,0,0,
10423,318,318,0,0,0,0,0,
10424,0,0,0,0,0,0,0,
10425,318,318,0,0,0,0,0,
10426,0,0,0,0,0,0,0,
10427,318,318,0,0,0,0,0,
10428,0,0,0,0,0,0,0,
10429,318,318,0,0,0,0,0,
10430,0,0,0,0,0,0,0,
10431,318,318,0,0,0,0,0,
10432,0,0,0,0,0,0,0,
10433,318,318,0,0,0,0,0,
10434,0,0,0,0,0,0,0,
10435,319,319,0,0,0,0,0,
10436,0,0,0,0,0,0,0,
10437,319,319,0,0,0,0,0,
10438,0,0,0,0,0,0,0,
10439,319,319,0,0,0,0,0,
10440,0,0,0,0,0,0,0,
10441,319,319,0,0,0,0,0,
10442,0,0,0,0,0,0,0,
10443,319,319,0,0,0,0,0,
10444,0,0,0,0,0,0,0,
10445,319,319,0,0,0,0,0,
10446,0,0,0,0,0,0,0,
10447,319,319,0,0,0,0,0,
10448,0,0,0,0,0,0,0,
10449,319,319,0,0,0,0,0,
10450,0,0,0,0,0,0,0,
10451,319,319,0,0,0,0,0,
10452,0,0,0,0,0,0,0,
10453,320,320,0,0,0,0,0,
10454,0,0,0,0,0,0,0,
10455,320,320,0,0,0,0,0,
10456,0,0,0,0,0,0,0,
10457,320,320,0,0,0,0,0,
10458,0,0,0,0,0,0,0,
10459,320,320,0,0,0,0,0,
10460,0,0,0,0,0,0,0,
10461,320,320,0,0,0,0,0,
10462,0,0,0,0,0,0,0,
10463,320,320,0,0,0,0,0,
10464,0,0,0,0,0,0,0,
10465,320,320,0,0,0,0,0,
10466,0,0,0,0,0,0,0,
10467,320,320,0,0,0,0,0,
10468,0,0,0,0,0,0,0,
10469,320,320,0,0,0,0,0,
10470,0,0,0,0,0,0,0,
10471,320,320,0,0,0,0,0,
10472,0,0,0,0,0,0,0,
10473,321,321,0,0,0,0,0,
10474,0,0,0,0,0,0,0,
10475,321,321,0,0,0,0,0,
10476,0,0,0,0,0,0,0,
10477,321,321,0,0,0,0,0,
10478,0,0,0,0,0,0,0,
10479,321,321,0,0,0,0,0,
10480,0,0,0,0,0,0,0,
10481,321,321,0,0,0,0,0,
10482,0,0,0,0,0,0,0,
10483,321,321,0,0,0,0,0,
10484,0,0,0,0,0,0,0,
10485,321,321,0,0,0,0,0,
10486,0,0,0,0,0,0,0,
10487,321,321,0,0,0,0,0,
10488,0,0,0,0,0,0,0,
10489,321,321,0,0,0,0,0,
10490,0,0,0,0,0,0,0,
10491,321,321,0,0,0,0,0,
10492,0,0,0,0,0,0,0,
10493,322,322,0,0,0,0,0,
10494,0,0,0,0,0,0,0,
10495,322,322,0,0,0,0,0,
10496,0,0,0,0,0,0,0,
10497,322,322,0,0,0,0,0,
10498,0,0,0,0,0,0,0,
10499,322,322,0,0,0,0,0,
10500,0,0,0,0,0,0,0,
10501,322,322,0,0,0,0,0,
10502,0,0,0,0,0,0,0,
10503,322,322,0,0,0,0,0,
10504,0,0,0,0,0,0,0,
10505,322,322,0,0,0,0,0,
10506,0,0,0,0,0,0,0,
10507,322,322,0,0,0,0,0,
10508,0,0,0,0,0,0,0,
10509,322,322,0,0,0,0,0,
10510,0,0,0,0,0,0,0,
10511,322,322,0,0,0,0,0,
10512,0,0,0,0,0,0,0,
10513,323,323,0,0,0,0,0,
10514,0,0,0,0,0,0,0,
10515,323,323,0,0,0,0,0,
10516,0,0,0,0,0,0,0,
10517,323,323,0,0,0,0,0,
10518,0,0,0,0,0,0,0,
10519,323,323,0,0,0,0,0,
10520,0,0,0,0,0,0,0,
10521,323,323,0,0,0,0,0,
10522,0,0,0,0,0,0,0,
10523,323,323,0,0,0,0,0,
10524,0,0,0,0,0,0,0,
10525,323,323,0,0,0,0,0,
10526,0,0,0,0,0,0,0,
10527,323,323,0,0,0,0,0,
10528,0,0,0,0,0,0,0,
10529,323,323,0,0,0,0,0,
10530,0,0,0,0,0,0,0,
10531,324,324,0,0,0,0,0,
10532,0,0,0,0,0,0,0,
10533,324,324,0,0,0,0,0,
10534,0,0,0,0,0,0,0,
10535,324,324,0,0,0,0,0,
10536,0,0,0,0,0,0,0,
10537,324,324,0,0,0,0,0,
10538,0,0,0,0,0,0,0,
10539,324,324,0,0,0,0,0,
10540,0,0,0,0,0,0,0,
10541,324,324,0,0,0,0,0,
10542,0,0,0,0,0,0,0,
10543,324,324,0,0,0,0,0,
10544,0,0,0,0,0,0,0,
10545,324,324,0,0,0,0,0,
10546,0,0,0,0,0,0,0,
10547,324,324,0,0,0,0,0,
10548,0,0,0,0,0,0,0,
10549,324,324,0,0,0,0,0,
10550,0,0,0,0,0,0,0,
10551,325,325,0,0,0,0,0,
10552,0,0,0,0,0,0,0,
10553,325,325,0,0,0,0,0,
10554,0,0,0,0,0,0,0,
10555,325,325,0,0,0,0,0,
10556,0,0,0,0,0,0,0,
10557,325,325,0,0,0,0,0,
10558,0,0,0,0,0,0,0,
10559,325,325,0,0,0,0,0,
10560,0,0,0,0,0,0,0,
10561,325,325,0,0,0,0,0,
10562,0,0,0,0,0,0,0,
10563,325,325,0,0,0,0,0,
10564,0,0,0,0,0,0,0,
10565,325,325,0,0,0,0,0,
10566,0,0,0,0,0,0,0,
10567,325,325,0,0,0,0,0,
10568,0,0,0,0,0,0,0,
10569,325,325,0,0,0,0,0,
10570,0,0,0,0,0,0,0,
10571,326,326,0,0,0,0,0,
10572,0,0,0,0,0,0,0,
10573,326,326,0,0,0,0,0,
10574,0,0,0,0,0,0,0,
10575,326,326,0,0,0,0,0,
10576,0,0,0,0,0,0,0,
10577,326,326,0,0,0,0,0,
10578,0,0,0,0,0,0,0,
10579,326,326,0,0,0,0,0,
10580,0,0,0,0,0,0,0,
10581,326,326,0,0,0,0,0,
10582,0,0,0,0,0,0,0,
10583,326,326,0,0,0,0,0,
10584,0,0,0,0,0,0,0,
10585,326,326,0,0,0,0,0,
10586,0,0,0,0,0,0,0,
10587,326,326,0,0,0,0,0,
10588,0,0,0,0,0,0,0,
10589,327,327,0,0,0,0,0,
10590,0,0,0,0,0,0,0,
10591,327,327,0,0,0,0,0,
10592,0,0,0,0,0,0,0,
10593,327,327,0,0,0,0,0,
10594,0,0,0,0,0,0,0,
10595,327,327,0,0,0,0,0,
10596,0,0,0,0,0,0,0,
10597,327,327,0,0,0,0,0,
10598,0,0,0,0,0,0,0,
10599,327,327,0,0,0,0,0,
10600,0,0,0,0,0,0,0,
10601,327,327,0,0,0,0,0,
10602,0,0,0,0,0,0,0,
10603,327,327,0,0,0,0,0,
10604,0,0,0,0,0,0,0,
10605,327,327,0,0,0,0,0,
10606,0,0,0,0,0,0,0,
10607,327,327,0,0,0,0,0,
10608,0,0,0,0,0,0,0,
10609,328,328,0,0,0,0,0,
10610,0,0,0,0,0,0,0,
10611,328,328,0,0,0,0,0,
10612,0,0,0,0,0,0,0,
10613,328,328,0,0,0,0,0,
10614,0,0,0,0,0,0,0,
10615,328,328,0,0,0,0,0,
10616,0,0,0,0,0,0,0,
10617,328,328,0,0,0,0,0,
10618,0,0,0,0,0,0,0,
10619,328,328,0,0,0,0,0,
10620,0,0,0,0,0,0,0,
10621,328,328,0,0,0,0,0,
10622,0,0,0,0,0,0,0,
10623,328,328,0,0,0,0,0,
10624,0,0,0,0,0,0,0,
10625,328,328,0,0,0,0,0,
10626,0,0,0,0,0,0,0,
10627,328,328,0,0,0,0,0,
10628,0,0,0,0,0,0,0,
10629,329,329,0,0,0,0,0,
10630,0,0,0,0,0,0,0,
10631,329,329,0,0,0,0,0,
10632,0,0,0,0,0,0,0,
10633,329,329,0,0,0,0,0,
10634,0,0,0,0,0,0,0,
10635,329,329,0,0,0,0,0,
10636,0,0,0,0,0,0,0,
10637,329,329,0,0,0,0,0,
10638,0,0,0,0,0,0,0,
10639,329,329,0,0,0,0,0,
10640,0,0,0,0,0,0,0,
10641,329,329,0,0,0,0,0,
10642,0,0,0,0,0,0,0,
10643,329,329,0,0,0,0,0,
10644,0,0,0,0,0,0,0,
10645,329,329,0,0,0,0,0,
10646,0,0,0,0,0,0,0,
10647,329,329,0,0,0,0,0,
10648,0,0,0,0,0,0,0,
10649,330,330,0,0,0,0,0,
10650,0,0,0,0,0,0,0,
10651,330,330,0,0,0,0,0,
10652,0,0,0,0,0,0,0,
10653,330,330,0,0,0,0,0,
10654,0,0,0,0,0,0,0,
10655,330,330,0,0,0,0,0,
10656,0,0,0,0,0,0,0,
10657,330,330,0,0,0,0,0,
10658,0,0,0,0,0,0,0,
10659,330,330,0,0,0,0,0,
10660,0,0,0,0,0,0,0,
10661,330,330,0,0,0,0,0,
10662,0,0,0,0,0,0,0,
10663,330,330,0,0,0,0,0,
10664,0,0,0,0,0,0,0,
10665,330,330,0,0,0,0,0,
10666,0,0,0,0,0,0,0,
10667,331,331,0,0,0,0,0,
10668,0,0,0,0,0,0,0,
10669,331,331,0,0,0,0,0,
10670,0,0,0,0,0,0,0,
10671,331,331,0,0,0,0,0,
10672,0,0,0,0,0,0,0,
10673,331,331,0,0,0,0,0,
10674,0,0,0,0,0,0,0,
10675,331,331,0,0,0,0,0,
10676,0,0,0,0,0,0,0,
10677,331,331,0,0,0,0,0,
10678,0,0,0,0,0,0,0,
10679,331,331,0,0,0,0,0,
10680,0,0,0,0,0,0,0,
10681,331,331,0,0,0,0,0,
10682,0,0,0,0,0,0,0,
10683,331,331,0,0,0,0,0,
10684,0,0,0,0,0,0,0,
10685,331,331,0,0,0,0,0,
10686,0,0,0,0,0,0,0,
10687,332,332,0,0,0,0,0,
10688,0,0,0,0,0,0,0,
10689,332,332,0,0,0,0,0,
10690,0,0,0,0,0,0,0,
10691,332,332,0,0,0,0,0,
10692,0,0,0,0,0,0,0,
10693,332,332,0,0,0,0,0,
10694,0,0,0,0,0,0,0,
10695,332,332,0,0,0,0,0,
10696,0,0,0,0,0,0,0,
10697,332,332,0,0,0,0,0,
10698,0,0,0,0,0,0,0,
10699,332,332,0,0,0,0,0,
10700,0,0,0,0,0,0,0,
10701,332,332,0,0,0,0,0,
10702,0,0,0,0,0,0,0,
10703,332,332,0,0,0,0,0,
10704,0,0,0,0,0,0,0,
10705,332,332,0,0,0,0,0,
10706,0,0,0,0,0,0,0,
10707,333,333,0,0,0,0,0,
10708,0,0,0,0,0,0,0,
10709,333,333,0,0,0,0,0,
10710,0,0,0,0,0,0,0,
10711,333,333,0,0,0,0,0,
10712,0,0,0,0,0,0,0,
10713,333,333,0,0,0,0,0,
10714,0,0,0,0,0,0,0,
10715,333,333,0,0,0,0,0,
10716,0,0,0,0,0,0,0,
10717,333,333,0,0,0,0,0,
10718,0,0,0,0,0,0,0,
10719,333,333,0,0,0,0,0,
10720,0,0,0,0,0,0,0,
10721,333,333,0,0,0,0,0,
10722,0,0,0,0,0,0,0,
10723,333,333,0,0,0,0,0,
10724,0,0,0,0,0,0,0,
10725,334,334,0,0,0,0,0,
10726,0,0,0,0,0,0,0,
10727,334,334,0,0,0,0,0,
10728,0,0,0,0,0,0,0,
10729,334,334,0,0,0,0,0,
10730,0,0,0,0,0,0,0,
10731,334,334,0,0,0,0,0,
10732,0,0,0,0,0,0,0,
10733,334,334,0,0,0,0,0,
10734,0,0,0,0,0,0,0,
10735,334,334,0,0,0,0,0,
10736,0,0,0,0,0,0,0,
10737,334,334,0,0,0,0,0,
10738,0,0,0,0,0,0,0,
10739,334,334,0,0,0,0,0,
10740,0,0,0,0,0,0,0,
10741,334,334,0,0,0,0,0,
10742,0,0,0,0,0,0,0,
10743,334,334,0,0,0,0,0,
10744,0,0,0,0,0,0,0,
10745,335,335,0,0,0,0,0,
10746,0,0,0,0,0,0,0,
10747,335,335,0,0,0,0,0,
10748,0,0,0,0,0,0,0,
10749,335,335,0,0,0,0,0,
10750,0,0,0,0,0,0,0,
10751,335,335,0,0,0,0,0,
10752,0,0,0,0,0,0,0,
10753,335,335,0,0,0,0,0,
10754,0,0,0,0,0,0,0,
10755,335,335,0,0,0,0,0,
10756,0,0,0,0,0,0,0,
10757,335,335,0,0,0,0,0,
10758,0,0,0,0,0,0,0,
10759,335,335,0,0,0,0,0,
10760,0,0,0,0,0,0,0,
10761,335,335,0,0,0,0,0,
10762,0,0,0,0,0,0,0,
10763,335,335,0,0,0,0,0,
10764,0,0,0,0,0,0,0,
10765,336,336,0,0,0,0,0,
10766,0,0,0,0,0,0,0,
10767,336,336,0,0,0,0,0,
10768,0,0,0,0,0,0,0,
10769,336,336,0,0,0,0,0,
10770,0,0,0,0,0,0,0,
10771,336,336,0,0,0,0,0,
10772,0,0,0,0,0,0,0,
10773,336,336,0,0,0,0,0,
10774,0,0,0,0,0,0,0,
10775,336,336,0,0,0,0,0,
10776,0,0,0,0,0,0,0,
10777,336,336,0,0,0,0,0,
10778,0,0,0,0,0,0,0,
10779,336,336,0,0,0,0,0,
10780,0,0,0,0,0,0,0,
10781,336,336,0,0,0,0,0,
10782,0,0,0,0,0,0,0,
10783,337,337,0,0,0,0,0,
10784,0,0,0,0,0,0,0,
10785,337,337,0,0,0,0,0,
10786,0,0,0,0,0,0,0,
10787,337,337,0,0,0,0,0,
10788,0,0,0,0,0,0,0,
10789,337,337,0,0,0,0,0,
10790,0,0,0,0,0,0,0,
10791,337,337,0,0,0,0,0,
10792,0,0,0,0,0,0,0,
10793,337,337,0,0,0,0,0,
10794,0,0,0,0,0,0,0,
10795,337,337,0,0,0,0,0,
10796,0,0,0,0,0,0,0,
10797,337,337,0,0,0,0,0,
10798,0,0,0,0,0,0,0,
10799,337,337,0,0,0,0,0,
10800,0,0,0,0,0,0,0,
10801,337,337,0,0,0,0,0,
10802,0,0,0,0,0,0,0,
10803,338,338,0,0,0,0,0,
10804,0,0,0,0,0,0,0,
10805,338,338,0,0,0,0,0,
10806,0,0,0,0,0,0,0,
10807,338,338,0,0,0,0,0,
10808,0,0,0,0,0,0,0,
10809,338,338,0,0,0,0,0,
10810,0,0,0,0,0,0,0,
10811,338,338,0,0,0,0,0,
10812,0,0,0,0,0,0,0,
10813,338,338,0,0,0,0,0,
10814,0,0,0,0,0,0,0,
10815,338,338,0,0,0,0,0,
10816,0,0,0,0,0,0,0,
10817,338,338,0,0,0,0,0,
10818,0,0,0,0,0,0,0,
10819,338,338,0,0,0,0,0,
10820,0,0,0,0,0,0,0,
10821,338,338,0,0,0,0,0,
10822,0,0,0,0,0,0,0,
10823,339,339,0,0,0,0,0,
10824,0,0,0,0,0,0,0,
10825,339,339,0,0,0,0,0,
10826,0,0,0,0,0,0,0,
10827,339,339,0,0,0,0,0,
10828,0,0,0,0,0,0,0,
10829,339,339,0,0,0,0,0,
10830,0,0,0,0,0,0,0,
10831,339,339,0,0,0,0,0,
10832,0,0,0,0,0,0,0,
10833,339,339,0,0,0,0,0,
10834,0,0,0,0,0,0,0,
10835,339,339,0,0,0,0,0,
10836,0,0,0,0,0,0,0,
10837,339,339,0,0,0,0,0,
10838,0,0,0,0,0,0,0,
10839,339,339,0,0,0,0,0,
10840,0,0,0,0,0,0,0,
10841,340,340,0,0,0,0,0,
10842,0,0,0,0,0,0,0,
10843,340,340,0,0,0,0,0,
10844,0,0,0,0,0,0,0,
10845,340,340,0,0,0,0,0,
10846,0,0,0,0,0,0,0,
10847,340,340,0,0,0,0,0,
10848,0,0,0,0,0,0,0,
10849,340,340,0,0,0,0,0,
10850,0,0,0,0,0,0,0,
10851,340,340,0,0,0,0,0,
10852,0,0,0,0,0,0,0,
10853,340,340,0,0,0,0,0,
10854,0,0,0,0,0,0,0,
10855,340,340,0,0,0,0,0,
10856,0,0,0,0,0,0,0,
10857,340,340,0,0,0,0,0,
10858,0,0,0,0,0,0,0,
10859,340,340,0,0,0,0,0,
10860,0,0,0,0,0,0,0,
10861,341,341,0,0,0,0,0,
10862,0,0,0,0,0,0,0,
10863,341,341,0,0,0,0,0,
10864,0,0,0,0,0,0,0,
10865,341,341,0,0,0,0,0,
10866,0,0,0,0,0,0,0,
10867,341,341,0,0,0,0,0,
10868,0,0,0,0,0,0,0,
10869,341,341,0,0,0,0,0,
10870,0,0,0,0,0,0,0,
10871,341,341,0,0,0,0,0,
10872,0,0,0,0,0,0,0,
10873,341,341,0,0,0,0,0,
10874,0,0,0,0,0,0,0,
10875,341,341,0,0,0,0,0,
10876,0,0,0,0,0,0,0,
10877,341,341,0,0,0,0,0,
10878,0,0,0,0,0,0,0,
10879,341,341,0,0,0,0,0,
10880,0,0,0,0,0,0,0,
10881,342,342,0,0,0,0,0,
10882,0,0,0,0,0,0,0,
10883,342,342,0,0,0,0,0,
10884,0,0,0,0,0,0,0,
10885,342,342,0,0,0,0,0,
10886,0,0,0,0,0,0,0,
10887,342,342,0,0,0,0,0,
10888,0,0,0,0,0,0,0,
10889,342,342,0,0,0,0,0,
10890,0,0,0,0,0,0,0,
10891,342,342,0,0,0,0,0,
10892,0,0,0,0,0,0,0,
10893,342,342,0,0,0,0,0,
10894,0,0,0,0,0,0,0,
10895,342,342,0,0,0,0,0,
10896,0,0,0,0,0,0,0,
10897,342,342,0,0,0,0,0,
10898,0,0,0,0,0,0,0,
